validfromdate,validfromyearweek,validtodate,personid,portfolioid,iscorporatepersonyn,dateinstroomweek,dateinstroommaand,instroomjaarweek,instroompakket,birthyear,geslacht,type,enofyn,corporateid,birthday,subtype,code,name,aantalbetaaltransacties,aantalatmtransacties,aantalpostransacties,aantalfueltransacties,lasttransaceow,pakketcategorie_x,betalenyn,saldobetalen,depositoyn,saldodeposito,flexibelsparenyn,saldoflexibelsparen,kwartaalsparenyn,saldokwartaalsparen,saldototaal,saldolangetermijnsparen,aantaltegenrekeningenlaatsteq,aantalloginsapp,aantalloginsweb,lastactivityeow,pakketcategorie_y,overstapserviceyn,betaalalertsyn,roodstandyn,saldoregulatieyn,appyn,activitystatus,accountoverlays
2018-10-12,201841,,6942dcdffe9feaa9b43dad517edb29962ab5d436,9bdc586f8ece5acddcf18f9b11a038dfc0d2e15a,0,2018-10-14,2018-10-31,201841.0,Zakelijk,1988.0,Man,Corporate Portfolio,0.0,8b4c8076b0db67f3fca601bab5965300b5b13932,2018-10-01 00:00:00.000000,Eenmanszaak,4332.0,4332 - Bouwtimmeren,94.0,0.0,20.0,12.0,2020-12-27,Zakelijk pakket,1.0,3068.52,0.0,0.0,1.0,0.08,1.0,0.23,3068.83,0.23,26.0,36.0,0.0,2020-12-07,Zakelijk pakket,0.0,1.0,0.0,0.0,1.0,4.0,1.0
2015-03-23,201513,,e43e0b0a770de6bb40109bd43143832a90070550,94a6754a5875227c4e7daf02381027e081a24117,0,2015-03-29,2015-03-31,201513.0,Plus,1958.0,Man,Private Portfolio,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-06,202002,,f1edf45d66d0dff8bf27cf6e1fe4126238029cca,f302a1812a42890b7a7acd1e66803d70b31ad9d1,0,2020-01-12,2020-01-31,202002.0,Plus,1994.0,Vrouw,Private Portfolio,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-06-30,201626,,58acdf3f958e526c94ebd6d4cc760a5026ac9c4e,2398f22ed81cc5349227073a6ab65d77f1a923d4,0,2016-07-03,2016-07-31,201626.0,Zakelijk,1983.0,Vrouw,Corporate Portfolio,0.0,87c94cc4cf35fbde3d92d291cfc75b1a5698b4d4,2016-06-20 00:00:00.000000,Eenmanszaak,47914.0,47914 - Detailhandel via internet in kleding en mode-artikelen,5.0,0.0,0.0,0.0,2020-12-27,Zakelijk pakket,1.0,-5.99,0.0,0.0,0.0,0.0,0.0,0.0,-5.99,0.0,2.0,160.0,0.0,2020-12-27,Zakelijk pakket,0.0,1.0,0.0,0.0,1.0,1.0,
2017-02-23,201708,,ea3d37e7dc88160fd0b9b4ac4d285991e61f9618,363cf913425c2bb4baae55fb6377a2d60bad1b1a,0,2017-02-26,2017-02-28,201708.0,Zakelijk,1972.0,Man(nen) en vrouw(en),Corporate Portfolio,0.0,0f7f71bcd11f3934ef76572f290cc6d6e3dd70e5,2017-02-16 00:00:00.000000,Besloten Vennootschap,46499.0,46499 - Groothandel in overige consumentenartikelen (non-food) n.e.g. ,6.0,0.0,2.0,0.0,2020-12-27,Zakelijk pakket,1.0,787.13,0.0,0.0,0.0,0.0,0.0,0.0,787.13,0.0,3.0,1.0,0.0,2020-12-07,Zakelijk pakket,0.0,1.0,0.0,0.0,1.0,3.0,
2018-12-20,201851,,4362d56c838b9503fbf5c641853a61724b983fd1,15379411068fcf67a8378de5c13944810b1f05c0,0,2019-01-06,2018-12-31,201901.0,Zakelijk,1972.0,Man(nen) en vrouw(en),Corporate Portfolio,0.0,0a0093c48cab7e244f698a567b09545ff612b5cf,2018-12-20 00:00:00.000000,Besloten Vennootschap,6420.0,6420 - *Financiële holdings,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-01-07,201701,,c329f52ff304321a426c3a97c5a52d2f435fed24,99676c375848e599754c046ef61701102823c84e,0,2017-01-08,2017-01-31,201701.0,Plus,1952.0,Vrouw,Private Portfolio,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-02,201553,,3761cb5fa9d5942dab8113e7d82597d947f444a7,ffc5281a0d205021ec9095fde9d7e76188e03420,0,2016-01-10,2016-01-31,201601.0,Zakelijk,1959.0,Man,Corporate Portfolio,0.0,4c614f7b124babb1158bd829489fac9c9195bc7f,2003-05-15 00:00:00.000000,Eenmanszaak,70222.0,70222 - Advisering op het gebied van management en bedrijfsvoering (geen public relations en organisatieadviesbureaus),160.0,4.0,78.0,0.0,2020-12-27,Zakelijk pakket,1.0,45157.02,0.0,0.0,0.0,0.0,0.0,0.0,45157.02,0.0,45.0,84.0,1.0,2020-12-07,Zakelijk pakket,0.0,1.0,0.0,0.0,1.0,4.0,
2017-05-17,201720,,31053864cce1a80db0829bcc76ee5881ed87c0f0,92e148c9eec23ebaa8b022b2d2941488cb394b54,0,2017-06-04,2017-05-31,201722.0,Zakelijk,1994.0,Man,Corporate Portfolio,0.0,53a83d3ed01392ffb11d931c967178b864cbdb2c,2015-07-01 00:00:00.000000,Eenmanszaak,162.0,0162 - Dienstverlening voor het fokken en houden van dieren ,202.0,0.0,10.0,20.0,2020-12-27,Zakelijk pakket,1.0,24503.84,0.0,0.0,0.0,0.0,0.0,0.0,24503.84,0.0,26.0,189.0,0.0,2020-12-27,Zakelijk pakket,0.0,1.0,0.0,0.0,1.0,4.0,
2015-01-03,201501,,2fc9bfdb5f9f993df14d8e1308f54c42aa92e551,e785a2e7b1110b2282975b0c01eb8746fb296b8a,0,2015-01-11,2015-01-31,201502.0,Basis,1953.0,Man(nen) en vrouw(en),Private Portfolio,1.0,,,,,,4.0,0.0,0.0,0.0,2020-12-27,Knab Basis,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,18.0,8.0,2020-12-27,Knab Basis,0.0,1.0,0.0,0.0,1.0,1.0,
2019-02-13,201907,,4fc1f63247b9f45f8d80b5c648a2f58d9dc6d2b9,d9d5ddaf1e565f164da0c3c56722a07756699cd7,0,2019-02-17,2019-02-28,201907.0,Zakelijk,1969.0,Man,Corporate Portfolio,0.0,9d465bc3ae70ad5e1949198d3e1fd0eeec91f237,2019-02-12 00:00:00.000000,Besloten Vennootschap,32991.0,32991 - Sociale werkvoorziening,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-18,201529,,9eabefdea35add1f08399b33dcdb9af5d0a2d332,5c2f1965ce32fc7bdab09ded2956b3c9ea98ba4a,0,2015-07-26,2015-07-31,201530.0,Plus,1946.0,Man(nen) en vrouw(en),Private Portfolio,1.0,,,,,,83.0,0.0,20.0,6.0,2020-12-27,Particulier Betalend,1.0,3755.44,1.0,195000.0,0.0,0.0,1.0,3000.0,201755.44,198000.0,30.0,149.0,1.0,2020-12-27,Particulier Betalend,0.0,1.0,0.0,0.0,1.0,4.0,
2017-01-16,201703,,de4aeb4b7dd8ec151559c772144070f8d7a3895e,3d61ba243bcb815b3d08a91d29801fa945655cc6,0,2017-01-22,2017-01-31,201703.0,Zakelijk,1987.0,Mannen,Corporate Portfolio,0.0,deeec67c7fc59909ec9df305792ac4a43256aefa,2017-01-01 00:00:00.000000,Maatschap,71111.0,71111 - Architecten (geen interieurarchitecten),146.0,0.0,12.0,0.0,2020-12-27,Zakelijk pakket,1.0,148666.93,0.0,0.0,1.0,80051.83,0.0,0.0,228718.76,0.0,60.0,194.0,1.0,2020-12-27,Zakelijk pakket,0.0,1.0,0.0,0.0,1.0,4.0,
2019-02-04,201906,,09e058b648d03d078b8e09154957622caaaabc8d,8146f3dfe4b61619f57793581d7d6faaa64a6595,0,2020-03-08,2020-03-31,202010.0,Plus,1994.0,Vrouw,Private Portfolio,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-08,202028,,e390b4fa11f07f48402b889fda96579af3299f04,55314b65e712df166bd4484024dc35ed21764820,0,2020-07-12,2020-07-31,202028.0,Plus,1968.0,Man(nen) en vrouw(en),Private Portfolio,1.0,,,,,,13.0,0.0,4.0,0.0,2020-12-27,Particulier Betalend,1.0,1013.47,0.0,0.0,1.0,3000.11,0.0,0.0,4013.58,0.0,4.0,179.0,1.0,2020-12-27,Particulier Betalend,0.0,1.0,0.0,0.0,1.0,3.0,
2019-09-25,201939,,f49e64af9124f84260dc5576ae96ac7dd4c3376c,056f7e0ce9456f5c713766f9fbfd1c8baa208940,0,2019-09-29,2019-09-30,201939.0,Zakelijk,1972.0,Man,Corporate Portfolio,0.0,4c32e6678cba60db0401b388c628ffe4f2b4d147,2018-07-01 00:00:00.000000,Eenmanszaak,8211.0,8211 - Brede administratieve dienstverlening ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-12,201745,,195ab7ee0b5581f460e58022d35653ca4d8afbb3,c8c53e7287fcebbd894a95f6a29bfd8653640a74,0,2017-11-26,2017-11-30,201747.0,Plus,1979.0,Man(nen) en vrouw(en),Private Portfolio,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-15,201646,,8bbd6becece5954dfb158759ecf5fea5c38c7d97,005abc99490c8581a7d764236f0494af60853c97,0,2016-11-20,2016-11-30,201646.0,Plus,1970.0,Man,Private Portfolio,0.0,,,,,,43.0,0.0,12.0,0.0,2020-12-27,Particulier Betalend,1.0,4034.02,0.0,0.0,1.0,0.0,0.0,0.0,4034.02,0.0,17.0,19.0,0.0,2020-12-27,Particulier Betalend,1.0,1.0,0.0,0.0,1.0,3.0,
2018-01-04,201801,,d6cddb45621fc7ea7109a8b8dcf989beb3150b43,614a0be809b1f37aadf6e7f4cdb6bceb14deacc4,0,2018-01-07,2018-01-31,201801.0,Plus,1986.0,Man,Private Portfolio,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-28,201748,,6311e58e1b58620f16b27ddb0408bca6f7146ea4,7cba06ae51fbae88a588a7b73e97df645d2216d1,0,2017-12-10,2017-12-31,201749.0,Zakelijk,1975.0,Man,Corporate Portfolio,0.0,ed3b69dec24611ffcc03b5379b8b9713288a4a4d,2017-10-27 00:00:00.000000,Besloten Vennootschap,6420.0,6420 - *Financiële holdings,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-24,201843,,5083cbc28bb2935f0736f2054efed510348ff371,92920a0ffa9faacf76cf56a128ce830818a3d31d,0,2018-10-28,2018-10-31,201843.0,Zakelijk,1977.0,Vrouw,Corporate Portfolio,0.0,26acdc20ada9676e41478dc56842ea8e09812ab0,2016-02-01 00:00:00.000000,Eenmanszaak,96022.0,"96022 - Schoonheidsverzorging, visagie, pedicures en manicures",55.0,0.0,34.0,0.0,2020-12-27,Zakelijk pakket,1.0,189.71,0.0,0.0,0.0,0.0,0.0,0.0,189.71,0.0,11.0,5.0,0.0,2020-12-07,Zakelijk pakket,0.0,1.0,0.0,0.0,1.0,3.0,
2018-12-28,201852,,8f393f93aaffe5511788a887b662bd122308e956,cbf4a260a3397a1593ce29db6c5fefebb9deaf0f,0,2018-12-30,2018-12-31,201852.0,Zakelijk,1980.0,Man,Corporate Portfolio,0.0,2fb1af941a76eb1d9f91fc2d5834051b5ec0a56f,2019-01-02 00:00:00.000000,Eenmanszaak,45112.0,45112 - Handel in en reparatie van personenauto's en lichte bedrijfsauto's (geen import van nieuwe),,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-08,201814,,8e7c33a489dd3757daffd8ca6e6f6d5ca8eb3f26,d9cbedc8fb35805e6ea1ac7e6053741da9347eea,0,2018-04-15,2018-04-30,201815.0,Zakelijk,1995.0,Vrouw,Corporate Portfolio,0.0,60817490c4ed8d5beb9de6ce6a13321c801bf65e,2018-04-09 00:00:00.000000,Eenmanszaak,86919.0,86919 - Overige paramedische praktijken (geen fysiotherapie en psychologie) en alternatieve genezers,43.0,0.0,40.0,0.0,2020-12-27,Zakelijk pakket,1.0,69.02,0.0,0.0,1.0,0.0,0.0,0.0,69.02,0.0,14.0,123.0,0.0,2020-12-27,Zakelijk pakket,0.0,1.0,0.0,0.0,1.0,4.0,
2018-05-01,201818,,3152a8dd54960d9c4b454248622d2434bb9842a0,91816b4756c0e2805b8ffd21200050d6d5c8951d,0,2018-05-06,2018-05-31,201818.0,Zakelijk,1966.0,Vrouw,Corporate Portfolio,0.0,c2c19d61df9e55468b50380aa2bada9f8f8e2819,2002-10-01 00:00:00.000000,Eenmanszaak,7911.0,7911 - * Reisbemiddeling,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-12,201950,,6c1d8c0ef13906026bd6f39a4847548f1cf66d25,094d7f59bf9e9b538b419fcf84c473915bc4b722,0,2019-12-15,2019-12-31,201950.0,Zakelijk,1986.0,Vrouw,Corporate Portfolio,0.0,36a895d463fad1f07870f6e7b86743b3dca57a8c,2013-07-08 00:00:00.000000,Eenmanszaak,86231.0,86231 - Praktijken van tandartsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-13,202033,,d326b1f84495e8e482b92c0645f6d3a54c5c8425,67d3b4a377648f7f4419b7534ac8e138cac471b3,0,2020-08-16,2020-08-31,202033.0,Plus,1992.0,Man(nen) en vrouw(en),Private Portfolio,1.0,,,,,,395.0,6.0,250.0,2.0,2020-12-27,Particulier Betalend,1.0,1329.63,0.0,0.0,1.0,9127.09,0.0,0.0,10456.72,0.0,55.0,277.0,0.0,2020-12-27,Particulier Betalend,1.0,1.0,0.0,0.0,1.0,4.0,
2020-06-06,202023,,68f56d310294d898a22532da5bdfeeffc0c2eb44,9c3e708aff384ebc0548ed7c9a3483fc47d33fb1,0,2020-06-07,2020-06-30,202023.0,Plus,1989.0,Man(nen) en vrouw(en),Private Portfolio,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-29,201752,,2a800237f8216f97a62f34ad03f3a1d4f198e722,836b63ac4ae5f76fcf1976cfdf386701d12b3ca4,0,2018-01-07,2018-01-31,201801.0,Plus,1977.0,Man(nen) en vrouw(en),Private Portfolio,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-16,201816,,644cab1af9518da5e59971a3847c595936683cbd,3d4a10b0c312e3dbe92dce90998a8c6e32372eab,0,2018-04-29,2018-04-30,201817.0,Zakelijk,1973.0,Man,Corporate Portfolio,0.0,102ce0c616b178dadb9346458a93954a5289223b,2018-04-02 00:00:00.000000,Eenmanszaak,70222.0,70222 - Advisering op het gebied van management en bedrijfsvoering (geen public relations en organisatieadviesbureaus),,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-29,201553,,b95b6ee32e86c9b6f37766f68588b5b41c4209d0,807b2d732c401b83adb79159a0924898657752f4,0,2016-01-03,2015-12-31,201553.0,Plus,1963.0,Man(nen) en vrouw(en),Private Portfolio,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-05,202006,,1ce3a0a1ca5da122c1a9f4b506fb5d51b11eb4a5,74c2caacc95fc1160bf35a72bb009f8c3d8401ad,0,2020-02-09,2020-02-29,202006.0,Plus,1982.0,Man,Private Portfolio,0.0,,,,,,6.0,0.0,0.0,0.0,2020-12-27,Particulier Betalend,1.0,-22.49,0.0,0.0,0.0,0.0,0.0,0.0,-22.49,0.0,1.0,6.0,0.0,2020-12-27,Particulier Betalend,0.0,1.0,0.0,0.0,1.0,1.0,
2016-06-20,201625,,66670c3027588adfea57a114382e26ddbaa246f8,eb67c3caa1b109ed9dfb15252afb8a1325c2bdb9,0,2016-06-26,2016-06-30,201625.0,Zakelijk,1971.0,Mannen,Corporate Portfolio,0.0,afeb0eb28620decade5917bd5689e1bc8078c3af,2006-03-03 00:00:00.000000,Vennootschap onder firma,6831.0,"6831 - * Bemiddeling bij handel, huur of verhuur van onroerend goed",574.0,0.0,70.0,4.0,2020-12-27,Zakelijk pakket,1.0,85862.45,0.0,0.0,0.0,0.0,1.0,0.22,85862.67,0.22,206.0,1143.0,151.0,2020-12-27,Zakelijk pakket,0.0,1.0,0.0,0.0,1.0,4.0,
2016-09-25,201638,,0470f5a581d9fc31004ab24eaf49e0cc52d28402,2e0bb7bb4e77f44770da9d176ecbe942893bfcbb,0,2016-09-25,2016-09-30,201638.0,Plus,1989.0,Man,Private Portfolio,0.0,,,,,,49.0,0.0,8.0,2.0,2020-12-27,Particulier Betalend,1.0,790.18,0.0,0.0,1.0,17872.72,1.0,10015.1,28678.0,10015.1,19.0,45.0,1.0,2020-12-27,Particulier Betalend,1.0,1.0,0.0,0.0,1.0,3.0,
2020-12-03,202049,,eec05cb02afd2721268992ae1f80bf13a4d4ea21,3d2268f7860f5614b26b965622f5133d2d16ac0f,0,2020-12-06,,202049.0,Plus,1961.0,Man,Private Portfolio,0.0,,,,,,4.0,0.0,0.0,0.0,2020-12-27,Particulier Betalend,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0,35.0,0.0,2020-12-27,Particulier Betalend,0.0,1.0,0.0,0.0,1.0,3.0,
2016-05-06,201618,,9c7ede34472316cf1a688fab07e70de6936cfeff,6fe1a4ec9de67162f612080397697a72cc1cc768,0,2016-05-15,2016-05-31,201619.0,Zakelijk,1950.0,Vrouw,Corporate Portfolio,0.0,93d2cde563f3e04191eef37ca70d4235ac58b815,1988-02-12 00:00:00.000000,Besloten Vennootschap,6420.0,6420 - *Financiële holdings,3.0,0.0,0.0,0.0,2020-12-27,Zakelijk pakket,1.0,83.97,0.0,0.0,0.0,0.0,1.0,101118.59,101202.56,101118.59,0.0,7.0,0.0,2020-12-27,Zakelijk pakket,0.0,1.0,0.0,0.0,1.0,2.0,
2018-02-20,201808,,ce09966d129b8ac1e9e8bf01321c774aed03e712,88c2d0e189c51a1e8d3657ab0f7a531a33856da8,0,2018-02-25,2018-02-28,201808.0,Zakelijk,1984.0,Vrouw,Corporate Portfolio,0.0,8b54e7bb7741592ae168086eb0527ecd942158c2,2012-01-01 00:00:00.000000,Eenmanszaak,47914.0,47914 - Detailhandel via internet in kleding en mode-artikelen,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-05,201549,,65577579bf6b247ea5b38c934303239f722b65b2,45a0d22ab358bce1fd2562f71e141051d0028299,0,2015-12-13,2015-12-31,201550.0,Plus,1955.0,Man(nen) en vrouw(en),Private Portfolio,1.0,,,,,,8.0,0.0,0.0,0.0,2020-12-27,Knab Basis,1.0,0.23,0.0,0.0,1.0,10000.0,0.0,0.0,10000.23,0.0,2.0,33.0,2.0,2020-12-27,Knab Basis,0.0,1.0,0.0,0.0,1.0,2.0,
2016-07-04,201627,,63b61a0b8b65a02d1d6745aa6443504ba6a28921,168d99a244adea2951ba959aa0ad31d5b81c7786,0,2016-07-10,2016-07-31,201627.0,Zakelijk,1968.0,Man,Corporate Portfolio,0.0,26103e9262bc3fd9ad5b839508f267519c1c75eb,2004-11-01 00:00:00.000000,Besloten Vennootschap,6420.0,6420 - *Financiële holdings,8.0,0.0,0.0,0.0,2020-12-27,Zakelijk pakket,1.0,1935.43,0.0,0.0,0.0,0.0,0.0,0.0,1935.43,0.0,5.0,1.0,9.0,2020-12-27,Zakelijk pakket,0.0,1.0,0.0,0.0,0.0,3.0,
2018-04-20,201816,,7cdf673b3dd424be4498e9ae9b5910d19b4334b4,75ca4c78bec2a56f2f4f2738c361256c215b3dbf,0,2018-04-29,2018-04-30,201817.0,Zakelijk,1985.0,Vrouw,Corporate Portfolio,0.0,8bac124362efb2742c7912d4978c23bc6624a07d,2016-06-20 00:00:00.000000,Eenmanszaak,85599.0,"85599 - Studiebegeleiding, vorming en onderwijs n.e.g.",,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-10,201502,,04b274896b49a1f65a5746357b32eb3265b72fb1,b2f63077b07c5559e95d0251222937338a4138f6,0,2015-01-11,2015-01-31,201502.0,Basis,1955.0,Man,Private Portfolio,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-03,201905,,ffe457524394dca68e4d8ce1b2a096682d1ae879,27b858efd59c98820f5edf4038cd61d9a4b66ec1,0,2019-02-03,2019-02-28,201905.0,Plus,1992.0,Man(nen) en vrouw(en),Private Portfolio,1.0,,,,,,151.0,2.0,212.0,0.0,2020-12-27,Particulier Betalend,1.0,107.1,0.0,0.0,0.0,0.0,0.0,0.0,107.1,0.0,18.0,35.0,6.0,2020-12-27,Particulier Betalend,0.0,1.0,0.0,0.0,1.0,3.0,
2017-08-19,201733,,1edcbe257b5c657c08f2df07e66304f50f325c23,0d4e035d7f0ab29a218533cd3e6aa6344e606e38,0,2017-08-27,2017-08-31,201734.0,Plus,1951.0,Man(nen) en vrouw(en),Private Portfolio,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-20,201912,,0da886108a9b0a39059b4e3b43aa98bfcf63cfcd,139fff4bc39e9624b711a81b32ede4a550d42bb4,0,2019-03-31,2019-03-31,201913.0,Zakelijk,1981.0,Vrouw,Corporate Portfolio,0.0,fba6b80488f9bd80f34bd55fc21730a54ae46779,2018-06-04 00:00:00.000000,Eenmanszaak,47292.0,47292 - Winkels in natuurvoeding en reformartikelen,5.0,0.0,0.0,0.0,2020-12-27,Zakelijk pakket,1.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,1.0,0.0,0.0,2020-12-07,Zakelijk pakket,0.0,1.0,0.0,0.0,0.0,1.0,
2015-01-03,201501,,26fe99e2ca3744b7647fd4558117937460e757e5,64fdb761b1e4eab961f419bfc9a4b878e836c2ca,0,2015-01-04,2015-01-31,201501.0,Basis,1962.0,Man(nen) en vrouw(en),Private Portfolio,1.0,,,,,,0.0,0.0,0.0,0.0,2020-12-27,Knab Basis,1.0,0.0,0.0,0.0,1.0,30055.98,0.0,0.0,30055.98,0.0,0.0,4.0,0.0,2020-12-27,Knab Basis,0.0,1.0,0.0,0.0,1.0,2.0,
2016-08-18,201633,,297abb8eef926dd986979e0c4464dfb3fb0f60af,466219ac96ba142ae6ad14e1ad32183fd4b1ad30,0,2016-08-21,2016-08-31,201633.0,Zakelijk,1976.0,Man,Corporate Portfolio,0.0,4bbce7fa0574d714d0937f095208d2f596c3a563,2016-08-17 00:00:00.000000,Eenmanszaak,6202.0,6202 - Advisering op het gebied van informatietechnologie,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-21,202043,,e6050036fb7101786404b30d8fffc111b7a4d617,30087d7f2653f9415e965f4d7e0a512f08963b4f,0,2020-10-25,2020-10-31,202043.0,Zakelijk,1960.0,Man,Corporate Portfolio,0.0,ac42b69a9eb9339c7e030d60f07a9b0aaa84ff2d,2020-10-15 00:00:00.000000,Besloten Vennootschap,8211.0,8211 - Brede administratieve dienstverlening ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-25,202004,,35281379558e0400ee86940126576f53e04becab,a15d614ab7ec6cdfed84181d51f1db77cd89c052,0,2020-01-26,2020-01-31,202004.0,Zakelijk,1968.0,Vrouw,Corporate Portfolio,0.0,d8fb3c9767c40658e2d094f6f54cc729a6abee95,2017-10-12 00:00:00.000000,Eenmanszaak,47915.0,47915 - Detailhandel via internet in huis- en tuinartikelen,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-12,201837,,c1fa834af8d2d61728cada117dd017efee784c7d,7b7e6bcb24182104728f2f7d0b47264965afdfde,0,2018-09-16,2018-09-30,201837.0,Plus,1979.0,Man,Private Portfolio,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-16,202003,,1e523a0c350b70d2a887346d1599f648c1da0fb8,65e26575decc5466fdcf7ec99b7cd40246e42ee6,0,2020-01-19,2020-01-31,202003.0,Zakelijk,1969.0,Vrouw,Corporate Portfolio,0.0,51c2a0adf6f19ed71d37fa846854176b74f0fa9f,2020-01-02 00:00:00.000000,Eenmanszaak,47919.0,47919 - Detailhandel via internet in een algemeen assortiment non-food,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
2018-11-23,201847,,952b2b6bdb18d02a06f47d660afabc06423004f0,3212c713acc27cd96e179778028ff271167dd46a,0,2018-11-25,2018-11-30,201847.0,Zakelijk,1966.0,Vrouw,Corporate Portfolio,0.0,f04fb5a132cba117b55df24e147cc330862126fe,2001-02-19 00:00:00.000000,Eenmanszaak,9003.0,9003 - Schrijven en overige scheppende kunst,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
2020-10-28,202044,,3ce719f45f8174b6fb8cc74b00fa3924486541ad,f6edb34c0e5d75b4ef090dbd191681f62ff4545d,0,2020-11-01,2020-10-31,202044.0,Zakelijk,1974.0,Man,Corporate Portfolio,0.0,b3b028a879d45ee5770e03ba71b9efc4cd462698,2007-02-01 00:00:00.000000,Eenmanszaak,6201.0,"6201 - Ontwikkelen, produceren en uitgeven van software",6.0,0.0,0.0,0.0,2020-12-27,Zakelijk pakket,1.0,11994.0,0.0,0.0,0.0,0.0,1.0,150000.0,161994.0,150000.0,1.0,12.0,0.0,2020-12-27,Zakelijk pakket,0.0,1.0,0.0,0.0,1.0,2.0,
2018-10-24,201843,,2f2bf536d47448938a7ce4fa2307abcdcb42b4c9,a00fffd4626a8a39f9bd4523bdb86378a22827de,0,2018-10-28,2018-10-31,201843.0,Zakelijk,1986.0,Man,Corporate Portfolio,0.0,c920efe612242b0e93d45cd5915c96fcb45dfeb3,2014-10-01 00:00:00.000000,Eenmanszaak,74101.0,74101 - Communicatie- en grafisch ontwerp,49.0,0.0,2.0,6.0,2020-12-27,Zakelijk pakket,1.0,15712.32,0.0,0.0,0.0,0.0,1.0,15007.52,30719.84,15007.52,21.0,68.0,0.0,2020-12-27,Zakelijk pakket,0.0,1.0,0.0,0.0,1.0,4.0,
2014-12-22,201452,,d88cac41fd8e755ce407fd9290bbb65e1cf5e8e7,e17f325791a4a5bca78638495e8761144ed5103a,0,2014-12-28,2014-12-31,201452.0,Plus,1983.0,Man(nen) en vrouw(en),Private Portfolio,1.0,,,,,,111.0,6.0,96.0,4.0,2020-12-27,Particulier Betalend,1.0,881.33,0.0,0.0,1.0,22501.33,0.0,0.0,23382.66,0.0,24.0,136.0,0.0,2020-12-27,Particulier Betalend,1.0,1.0,0.0,1.0,1.0,4.0,
2019-12-18,201951,,2fa1b179bf4648fd7894b16b9612720416fe6fde,40b8730c268316681e8c0afbf49330d4f67377fd,0,2019-12-22,2019-12-31,201951.0,Zakelijk,2000.0,Man,Corporate Portfolio,0.0,5ea2d21bbe21001ce8d72019221a05d08fea0ba0,2019-02-27 00:00:00.000000,Eenmanszaak,6201.0,"6201 - Ontwikkelen, produceren en uitgeven van software",,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-06,201936,,645891db1561cbc7d73e540b40ab13a03676c0c9,ef814b8c816693fda9950b92f3cccb4b5f57ec7a,0,2019-09-15,2019-09-30,201937.0,Zakelijk,1995.0,Mannen,Corporate Portfolio,0.0,d2da154c866b69f81bd1088d6e00f8e2d68ebc5c,2019-09-02 00:00:00.000000,Vennootschap onder firma,47919.0,47919 - Detailhandel via internet in een algemeen assortiment non-food,34.0,0.0,2.0,0.0,2020-12-27,Zakelijk pakket,1.0,2782.25,0.0,0.0,0.0,0.0,1.0,200.0,2982.25,200.0,14.0,71.0,3.0,2020-12-27,Zakelijk pakket,0.0,1.0,0.0,0.0,1.0,4.0,1.0
